hash,path,group_size
d0816bd7897a4d33,data\train\surprise\27592.jpg,2
d085f8d7017cfd84,data\train\neutral\11029.jpg,2
d085f8d7017cfd84,data\train\neutral\5986.jpg,2
d0890396cd7b78d3,data\train\sad\10311.jpg,2
d0890396cd7b78d3,data\test\angry\24437.jpg,2
d08c02df3b7d3d30,data\train\surprise\27796.jpg,2
d08c02df3b7d3d30,data\train\surprise\28838.jpg,2
d0ab50abfa55df00,data\train\surprise\21071.jpg,2
d0ab50abfa55df00,data\train\surprise\3073.jpg,2
d0ad5285fb142df2,data\train\happy\21607.jpg,2
d0ad5285fb142df2,data\train\happy\26061.jpg,2
d0bd26d68d786a94,data\train\disgust\26499.jpg,2
d0bd26d68d786a94,data\train\disgust\34423.jpg,2
d0bd4ab6eb087d82,data\train\happy\10885.jpg,2
d0bd4ab6eb087d82,data\test\happy\31285.jpg,2
d0dd5285fb047a1e,data\train\neutral\10953.jpg,2
d0dd5285fb047a1e,data\train\neutral\7278.jpg,2
d0eaebabcc2d6c04,data\train\surprise\14805.jpg,2
d0eaebabcc2d6c04,data\train\surprise\5365.jpg,2
d0f56dc290c31e97,data\train\happy\21625.jpg,2
d0f56dc290c31e97,data\train\happy\27638.jpg,2
d0ff53819e3c28c3,data\train\happy\1679.jpg,2
d0ff53819e3c28c3,data\train\happy\24933.jpg,2
d10fda028b7827d7,data\train\happy\10764.jpg,2
d10fda028b7827d7,data\train\happy\16492.jpg,2
d11818b2b1eb7bd1,data\train\fear\11991.jpg,2
d11818b2b1eb7bd1,data\test\fear\21858.jpg,2
d11e6abf29646872,data\train\surprise\33825.jpg,2
d11e6abf29646872,data\train\surprise\3781.jpg,2
d12d02b59b7c7a1c,data\train\fear\18128.jpg,2
d12d02b59b7c7a1c,data\train\fear\34489.jpg,2
d140fec384b43fcc,data\train\happy\28855.jpg,2
d140fec384b43fcc,data\train\happy\5824.jpg,2
d1bf07974f482934,data\train\surprise\15747.jpg,2
d1bf07974f482934,data\train\surprise\20244.jpg,2
d1d92b92371a1e36,data\train\surprise\1822.jpg,2
d1d92b92371a1e36,data\train\surprise\21106.jpg,2
d1f42b426c25393f,data\train\sad\1223.jpg,2
d1f42b426c25393f,data\train\sad\30310.jpg,2
d20f0abeeb4c2935,data\train\disgust\11250.jpg,2
d20f0abeeb4c2935,data\train\disgust\9733.jpg,2
d2153bbe77381c28,data\train\surprise\26349.jpg,2
d2153bbe77381c28,data\train\surprise\7851.jpg,2
d22f6f36a5705892,data\train\neutral\23045.jpg,2
d22f6f36a5705892,data\train\neutral\592.jpg,2
d22f7f969818683c,data\train\neutral\19253.jpg,2
d22f7f969818683c,data\train\neutral\22507.jpg,2
d254b7ca492d329e,data\train\surprise\19949.jpg,2
d254b7ca492d329e,data\train\surprise\28755.jpg,2
d25aa5c3542d1de3,data\train\fear\18302.jpg,2
d25aa5c3542d1de3,data\train\fear\35886.jpg,2
d2884bc71b357c69,data\train\fear\3707.jpg,2
d2884bc71b357c69,data\train\fear\7601.jpg,2
d2950a96f53969ca,data\train\fear\16333.jpg,2
d2950a96f53969ca,data\train\fear\30753.jpg,2
d295aa96ab6a2939,data\train\disgust\6454.jpg,2
d295aa96ab6a2939,data\train\disgust\8218.jpg,2
d29d73d4720e22dc,data\train\surprise\14001.jpg,2
d29d73d4720e22dc,data\train\surprise\2736.jpg,2
d2d341ed0f703e26,data\train\sad\2077.jpg,2
d2d341ed0f703e26,data\train\sad\430.jpg,2
d2f02a87193f390f,data\train\surprise\2344.jpg,2
d2f02a87193f390f,data\train\surprise\24293.jpg,2
d30f562f4b692954,data\train\angry\2381.jpg,2
d30f562f4b692954,data\train\angry\25424.jpg,2
d3450f626b79293a,data\train\neutral\23919.jpg,2
d3450f626b79293a,data\train\neutral\25758.jpg,2
d38d2a927d792932,data\train\surprise\34990.jpg,2
d38d2a927d792932,data\train\surprise\9985.jpg,2
d3969c968b3c63c8,data\train\angry\11403.jpg,2
d3969c968b3c63c8,data\train\angry\8897.jpg,2
d3969ed2cb3c21c8,data\train\angry\1639.jpg,2
d3969ed2cb3c21c8,data\train\angry\33542.jpg,2
d3eb68a5e633208e,data\train\surprise\15317.jpg,2
d3eb68a5e633208e,data\train\surprise\8152.jpg,2
d3f00fe284323cdb,data\train\fear\29655.jpg,2
d3f00fe284323cdb,data\train\sad\28223.jpg,2
d414a34ac7696abd,data\train\happy\23895.jpg,2
d414a34ac7696abd,data\train\happy\32416.jpg,2
d41c1af6f3666960,data\train\disgust\14396.jpg,2
d41c1af6f3666960,data\train\disgust\34780.jpg,2
d41c5a964f693953,data\train\happy\11242.jpg,2
d41c5a964f693953,data\train\happy\17661.jpg,2
d41d9ed6a8787cc0,data\train\fear\17282.jpg,2
d41d9ed6a8787cc0,data\test\fear\13587.jpg,2
d42923d7d4bc2273,data\train\surprise\10575.jpg,2
d42923d7d4bc2273,data\train\surprise\19777.jpg,2
d43d3bf0a3310e1b,data\train\surprise\20084.jpg,2
d43d3bf0a3310e1b,data\train\surprise\237.jpg,2
d44a8ba68a2b67ab,data\train\fear\3577.jpg,2
d44a8ba68a2b67ab,data\train\fear\9035.jpg,2
d4553f1655281d57,data\train\happy\14990.jpg,2
d4553f1655281d57,data\train\happy\1942.jpg,2
d45a48bb1a3d0a7d,data\train\happy\25703.jpg,2
d45a48bb1a3d0a7d,data\train\happy\28698.jpg,2
d45b4f93496c69a4,data\train\fear\17776.jpg,2
d45b4f93496c69a4,data\train\fear\19484.jpg,2
d45b5f7ec8682125,data\train\fear\30086.jpg,2
d45b5f7ec8682125,data\train\neutral\19201.jpg,2
d45f3bde4c28207a,data\train\surprise\25153.jpg,2
d45f3bde4c28207a,data\train\surprise\6714.jpg,2
d4800bd3a7783cde,data\train\angry\28996.jpg,2
d4800bd3a7783cde,data\train\angry\4750.jpg,2
d4815997ba2d65c6,data\train\neutral\11086.jpg,2
d4815997ba2d65c6,data\train\neutral\30301.jpg,2
d4870b826d6c78de,data\train\neutral\10523.jpg,2
d4870b826d6c78de,data\train\neutral\32090.jpg,2
d48d4ad7fa056847,data\train\happy\28337.jpg,2
d48d4ad7fa056847,data\train\happy\6625.jpg,2
d4911e96993d7d06,data\train\surprise\12610.jpg,2
d4911e96993d7d06,data\train\surprise\13686.jpg,2
d4955bd7ca601c96,data\train\disgust\10414.jpg,2
d4955bd7ca601c96,data\train\disgust\14067.jpg,2
d4b91ac6c6685b39,data\train\sad\12550.jpg,2
d4b91ac6c6685b39,data\train\sad\7883.jpg,2
d4bc56929c7c2c66,data\train\surprise\23743.jpg,2
d4bc56929c7c2c66,data\train\surprise\26575.jpg,2
d4bd02d2ca7e2b38,data\train\sad\25951.jpg,2
d4bd02d2ca7e2b38,data\train\sad\33349.jpg,2
d4cb7f8af2296822,data\train\surprise\16497.jpg,2
d4cb7f8af2296822,data\train\surprise\33306.jpg,2
d4db3bc4c00f2f15,data\train\happy\27945.jpg,2
d4db3bc4c00f2f15,data\train\happy\30891.jpg,2
d4ddd3f4d2843c30,data\train\angry\11929.jpg,2
d4ddd3f4d2843c30,data\train\angry\24430.jpg,2
d4fa1bf588752886,data\train\happy\20862.jpg,2
d4fa1bf588752886,data\train\happy\9910.jpg,2
d5012a572a7b3d69,data\train\disgust\32912.jpg,2
d5012a572a7b3d69,data\train\disgust\8379.jpg,2
d5013af70b64ec0f,data\train\fear\2595.jpg,2
d5013af70b64ec0f,data\train\fear\6111.jpg,2
d50453d2de3d6c07,data\train\angry\16211.jpg,2
d50453d2de3d6c07,data\train\neutral\26392.jpg,2
d5054ad6f73c2cc4,data\train\surprise\25490.jpg,2
d5054ad6f73c2cc4,data\train\surprise\35875.jpg,2
d50aaf5f4a6930aa,data\train\angry\10214.jpg,2
d50aaf5f4a6930aa,data\train\angry\6168.jpg,2
d50e53d2ca3d6c07,data\train\sad\22861.jpg,2
d50e53d2ca3d6c07,data\train\sad\7602.jpg,2
d50f5392da3d4c07,data\train\neutral\10027.jpg,2
d50f5392da3d4c07,data\train\sad\19076.jpg,2
d52d02b78b7c7b20,data\train\fear\24120.jpg,2
d52d02b78b7c7b20,data\train\fear\35038.jpg,2
d554da23d03f2d89,data\train\happy\1196.jpg,2
d554da23d03f2d89,data\train\happy\1808.jpg,2
d55546eaee616870,data\train\happy\14087.jpg,2
d55546eaee616870,data\train\happy\3559.jpg,2
d555aa46d03861df,data\train\happy\23342.jpg,2
d555aa46d03861df,data\train\happy\9318.jpg,2
d555ab56c97814a6,data\train\happy\19817.jpg,2
d555ab56c97814a6,data\train\happy\27550.jpg,2
d55a02dfef28482d,data\train\surprise\16618.jpg,2
d55a02dfef28482d,data\train\surprise\23268.jpg,2
d58549d4a1c2cf3b,data\train\surprise\13286.jpg,2
d58549d4a1c2cf3b,data\train\surprise\19556.jpg,2
d58813967f5c3319,data\train\surprise\17738.jpg,2
d58813967f5c3319,data\train\surprise\2883.jpg,2
d5884687ce6b7835,data\train\fear\2375.jpg,2
d5884687ce6b7835,data\train\fear\33957.jpg,2
d5a853a7d2257a19,data\train\surprise\12052.jpg,2
d5a853a7d2257a19,data\train\surprise\494.jpg,2
d5aeaaf48a2058f6,data\train\surprise\2358.jpg,2
d5aeaaf48a2058f6,data\train\surprise\7042.jpg,2
d5b501d285792b6b,data\train\sad\29163.jpg,2
d5b501d285792b6b,data\train\sad\9966.jpg,2
d5ce78c791682f48,data\train\fear\16961.jpg,2
d5ce78c791682f48,data\train\fear\29762.jpg,2
d5f04f80ff2a08b6,data\train\happy\13144.jpg,2
d5f04f80ff2a08b6,data\train\happy\35067.jpg,2
d6014ae63f783ed0,data\train\surprise\26136.jpg,2
d6014ae63f783ed0,data\train\surprise\8464.jpg,2
d60d4a8626361fbb,data\train\fear\2941.jpg,2
d60d4a8626361fbb,data\test\fear\29713.jpg,2
d6413fe267280eb3,data\train\surprise\28544.jpg,2
d6413fe267280eb3,data\train\surprise\32989.jpg,2
d65852d36a692d35,data\train\surprise\23181.jpg,2
d65852d36a692d35,data\train\surprise\32004.jpg,2
d6ae0195f0e30bae,data\train\surprise\13520.jpg,2
d6ae0195f0e30bae,data\train\surprise\4946.jpg,2
d6d9cbb2682858b3,data\train\sad\15094.jpg,2
d6d9cbb2682858b3,data\train\sad\20362.jpg,2
d7047e234c772956,data\train\surprise\25466.jpg,2
d7047e234c772956,data\train\surprise\34583.jpg,2
d71c5a92fd383d10,data\train\angry\10002.jpg,2
d71c5a92fd383d10,data\train\angry\233.jpg,2
d7256ac28d553d62,data\train\surprise\12373.jpg,2
d7256ac28d553d62,data\train\surprise\17427.jpg,2
d75faa43287d28a8,data\train\fear\28746.jpg,2
d75faa43287d28a8,data\train\fear\4841.jpg,2
d7880af328733cea,data\train\surprise\3135.jpg,2
d7880af328733cea,data\train\surprise\35662.jpg,2
d78e4ade2920713e,data\train\surprise\17716.jpg,2
d78e4ade2920713e,data\train\surprise\20924.jpg,2
d7996e9a26092d47,data\train\surprise\15639.jpg,2
d7996e9a26092d47,data\train\surprise\7610.jpg,2
d7c15eaf183e2846,data\train\surprise\27918.jpg,2
d7c15eaf183e2846,data\train\surprise\8208.jpg,2
d7c84fe3913c3560,data\train\angry\11641.jpg,2
d7c84fe3913c3560,data\train\angry\17891.jpg,2
d7d82a92be296625,data\train\surprise\20064.jpg,2
d7d82a92be296625,data\train\surprise\24212.jpg,2
d7d82ac39a2c5927,data\train\surprise\14720.jpg,2
d7d82ac39a2c5927,data\train\surprise\28283.jpg,2
d7da22e886791c27,data\train\surprise\1232.jpg,2
d7da22e886791c27,data\train\surprise\24171.jpg,2
d7ea02cd6d6c2c64,data\train\surprise\26309.jpg,2
d7ea02cd6d6c2c64,data\train\surprise\34472.jpg,2
d7f842838f0d6374,data\train\fear\30629.jpg,2
d7f842838f0d6374,data\train\fear\35266.jpg,2
d7f87ae428616165,data\train\disgust\1265.jpg,2
d7f87ae428616165,data\train\disgust\15287.jpg,2
d805c0d7597c6ae6,data\train\sad\18330.jpg,2
d805c0d7597c6ae6,data\train\sad\25315.jpg,2
d85097a2cb6a3cb6,data\train\happy\10438.jpg,2
d85097a2cb6a3cb6,data\train\happy\28336.jpg,2
d86aad24a875a735,data\train\fear\16345.jpg,2
d86aad24a875a735,data\train\fear\19511.jpg,2
d8fd8292c5693d1a,data\train\happy\17383.jpg,2
d8fd8292c5693d1a,data\train\happy\6951.jpg,2
da652c26323b3ae9,data\train\disgust\30928.jpg,2
da652c26323b3ae9,data\train\disgust\9145.jpg,2
daec3a882b233d93,data\train\fear\11243.jpg,2
daec3a882b233d93,data\train\fear\19356.jpg,2
db4846a7bf3c5812,data\train\surprise\22848.jpg,2
db4846a7bf3c5812,data\train\surprise\34734.jpg,2
db6f2c9cb2301d68,data\train\fear\17896.jpg,2
db6f2c9cb2301d68,data\train\fear\25350.jpg,2
db89c9c2f52d0d70,data\train\surprise\2968.jpg,2
db89c9c2f52d0d70,data\train\surprise\9749.jpg,2
db95d6420b6c6659,data\train\fear\15974.jpg,2
db95d6420b6c6659,data\train\fear\32168.jpg,2
dc0057d318ff02ee,data\train\neutral\21448.jpg,2
dc0057d318ff02ee,data\train\neutral\30157.jpg,2
dc0343c5ea3a2fcc,data\train\happy\14429.jpg,2
dc0343c5ea3a2fcc,data\train\happy\33954.jpg,2
dc083f36442b78bd,data\train\fear\20132.jpg,2
dc083f36442b78bd,data\train\fear\29165.jpg,2
dc0e6e59d8296c66,data\train\happy\30425.jpg,2
dc0e6e59d8296c66,data\train\happy\7928.jpg,2
dcd136d3b0695866,data\train\angry\32411.jpg,2
dcd136d3b0695866,data\train\angry\9911.jpg,2
dd0542f21f6d28c7,data\train\surprise\25724.jpg,2
dd0542f21f6d28c7,data\train\surprise\6439.jpg,2
dd1b5fee047800d6,data\train\surprise\12046.jpg,2
dd1b5fee047800d6,data\train\surprise\32398.jpg,2
dd5d6a702b286b92,data\train\happy\21407.jpg,2
dd5d6a702b286b92,data\train\happy\27552.jpg,2
dd956e938c793490,data\train\fear\30077.jpg,2
dd956e938c793490,data\train\fear\4602.jpg,2
ddaf33a48ac4c98a,data\train\sad\24706.jpg,2
ddaf33a48ac4c98a,data\test\sad\6897.jpg,2
ddd42ada132c2c67,data\train\fear\14875.jpg,2
ddd42ada132c2c67,data\train\fear\20147.jpg,2
ddd59e824c693887,data\train\neutral\7701.jpg,2
ddd59e824c693887,data\train\neutral\916.jpg,2
de2a4be29e3e2461,data\train\fear\21898.jpg,2
de2a4be29e3e2461,data\train\fear\2726.jpg,2
de5415037a2d3a67,data\train\neutral\18870.jpg,2
de5415037a2d3a67,data\test\neutral\1819.jpg,2
de5ae8e0c06909f7,data\train\fear\35744.jpg,2
de5ae8e0c06909f7,data\train\fear\4658.jpg,2
de5f136e10392c33,data\train\fear\7719.jpg,2
de5f136e10392c33,data\test\fear\23260.jpg,2
de697aa68925299c,data\train\surprise\13529.jpg,2
de697aa68925299c,data\train\surprise\32176.jpg,2
de99d290cb693694,data\train\happy\17507.jpg,2
de99d290cb693694,data\train\happy\18224.jpg,2
deaf1ad778290982,data\train\angry\10016.jpg,2
deaf1ad778290982,data\train\angry\29263.jpg,2
df007ac7aa752a8c,data\train\neutral\18145.jpg,2
df007ac7aa752a8c,data\train\neutral\801.jpg,2
df0a5eea04782d56,data\train\surprise\33251.jpg,2
df0a5eea04782d56,data\train\surprise\4280.jpg,2
df0f3876f0714b40,data\train\surprise\23376.jpg,2
df0f3876f0714b40,data\train\surprise\8167.jpg,2
df1f78aa74287822,data\train\surprise\29909.jpg,2
df1f78aa74287822,data\train\surprise\35360.jpg,2
df1ff202aa7808da,data\train\surprise\10411.jpg,2
df1ff202aa7808da,data\train\surprise\26029.jpg,2
df4b5c329d9234c8,data\train\happy\30560.jpg,2
df4b5c329d9234c8,data\train\happy\32457.jpg,2
df4f6be2a0b83112,data\train\surprise\15754.jpg,2
df4f6be2a0b83112,data\train\surprise\15808.jpg,2
df5b8aee582928a1,data\train\surprise\6594.jpg,2
df5b8aee582928a1,data\train\surprise\7977.jpg,2
df5f5cb660295884,data\train\neutral\1230.jpg,2
df5f5cb660295884,data\train\neutral\15793.jpg,2
df685ca56c672894,data\train\neutral\11531.jpg,2
df685ca56c672894,data\train\neutral\20345.jpg,2
df6f25f8287230c1,data\train\neutral\6593.jpg,2
df6f25f8287230c1,data\train\neutral\7812.jpg,2
df7a4ae8c26829a9,data\train\surprise\13090.jpg,2
df7a4ae8c26829a9,data\train\surprise\7097.jpg,2
df7c783298684cc3,data\train\surprise\24832.jpg,2
df7c783298684cc3,data\train\surprise\26565.jpg,2
df7e7ea0d06126a0,data\train\fear\22296.jpg,2
df7e7ea0d06126a0,data\train\fear\4136.jpg,2
df7f02eaf821282a,data\train\surprise\13914.jpg,2
df7f02eaf821282a,data\train\surprise\31294.jpg,2
df8f518792296c85,data\train\happy\1978.jpg,2
df8f518792296c85,data\train\happy\4487.jpg,2
df9582a689296e96,data\train\neutral\29209.jpg,2
df9582a689296e96,data\train\neutral\30515.jpg,2
df980a87a1787974,data\train\angry\10544.jpg,2
df980a87a1787974,data\train\angry\369.jpg,2
df995c9253640b74,data\train\neutral\18075.jpg,2
df995c9253640b74,data\train\neutral\6335.jpg,2
dfa86895e93e6822,data\train\surprise\30393.jpg,2
dfa86895e93e6822,data\train\surprise\30586.jpg,2
dfd03a14a687f18a,data\train\surprise\18178.jpg,2
dfd03a14a687f18a,data\train\surprise\33911.jpg,2
dfd50be22f680c23,data\train\surprise\23806.jpg,2
dfd50be22f680c23,data\train\surprise\9787.jpg,2
dfd54ac7943849c2,data\train\happy\35304.jpg,2
dfd54ac7943849c2,data\train\happy\458.jpg,2
dfd828c3982d5927,data\train\surprise\11496.jpg,2
dfd828c3982d5927,data\train\surprise\21129.jpg,2
dfe016859a5d38b4,data\train\happy\21839.jpg,2
dfe016859a5d38b4,data\train\happy\28220.jpg,2
dfe82a45a1678dc2,data\train\surprise\22360.jpg,2
dfe82a45a1678dc2,data\train\surprise\34048.jpg,2
dff83a60a861ac47,data\train\surprise\22825.jpg,2
dff83a60a861ac47,data\train\surprise\29104.jpg,2
dff87a60a8612867,data\train\surprise\14844.jpg,2
dff87a60a8612867,data\train\surprise\24083.jpg,2
e00b7b259e3d4f82,data\train\sad\14361.jpg,2
e00b7b259e3d4f82,data\train\sad\25504.jpg,2
e046242f177e1b3b,data\train\sad\30969.jpg,2
e046242f177e1b3b,data\train\sad\34256.jpg,2
e30a828ba6ad79e9,data\train\surprise\31463.jpg,2
e30a828ba6ad79e9,data\train\surprise\4815.jpg,2
e48941cb953c6de3,data\train\fear\33112.jpg,2
e48941cb953c6de3,data\train\fear\9888.jpg,2
e4db226485e49bda,data\train\surprise\20864.jpg,2
e4db226485e49bda,data\train\surprise\29271.jpg,2
e54b069c797069b3,data\train\angry\12585.jpg,2
e54b069c797069b3,data\train\angry\5118.jpg,2
e6050bf7576844e3,data\train\surprise\21867.jpg,2
e6050bf7576844e3,data\train\surprise\27396.jpg,2
e6df07268e309c27,data\train\angry\31874.jpg,2
e6df07268e309c27,data\train\angry\32664.jpg,2
e81123fe7169238f,data\train\surprise\28227.jpg,2
e81123fe7169238f,data\train\surprise\33232.jpg,2
e81863aa9a6479e7,data\train\surprise\21642.jpg,2
e81863aa9a6479e7,data\train\surprise\32484.jpg,2
e84229d6cbbc6939,data\train\neutral\10612.jpg,2
e84229d6cbbc6939,data\train\neutral\15446.jpg,2
e842a7ebbe3854c1,data\train\happy\16390.jpg,2
e842a7ebbe3854c1,data\train\happy\31292.jpg,2
e87a23e2c3435d56,data\train\surprise\194.jpg,2
e87a23e2c3435d56,data\train\surprise\5003.jpg,2
e88ab7879c3529a5,data\train\surprise\17121.jpg,2
e88ab7879c3529a5,data\train\surprise\25561.jpg,2
e89907879c373867,data\train\surprise\12918.jpg,2
e89907879c373867,data\train\surprise\16070.jpg,2
e89aab85d5318d87,data\train\surprise\17937.jpg,2
e89aab85d5318d87,data\train\surprise\21768.jpg,2
e8d3c747cc2935a2,data\train\disgust\19180.jpg,2
e8d3c747cc2935a2,data\train\disgust\25419.jpg,2
e8d463d22b6a25e6,data\train\fear\16789.jpg,2
e8d463d22b6a25e6,data\train\fear\27569.jpg,2
e8d8ab879731a907,data\train\surprise\20512.jpg,2
e8d8ab879731a907,data\train\surprise\3897.jpg,2
e8df0be21bb060ad,data\train\surprise\32380.jpg,2
e8df0be21bb060ad,data\train\surprise\8325.jpg,2
e8e802b5bf30bda4,data\train\sad\18623.jpg,2
e8e802b5bf30bda4,data\train\sad\7741.jpg,2
e8fe638b542c3163,data\train\angry\15368.jpg,2
e8fe638b542c3163,data\train\angry\8633.jpg,2
e97b76039f781814,data\train\fear\23033.jpg,2
e97b76039f781814,data\train\fear\5476.jpg,2
e9f903c2886c3b37,data\train\angry\2165.jpg,2
e9f903c2886c3b37,data\train\angry\35624.jpg,2
ea028aab2e7d2f2a,data\train\fear\10476.jpg,2
ea028aab2e7d2f2a,data\train\fear\30076.jpg,2
ea1056a68a673d5b,data\train\fear\25011.jpg,2
ea1056a68a673d5b,data\train\fear\6830.jpg,2
ea1e4996656d7898,data\train\angry\1211.jpg,2
ea1e4996656d7898,data\test\angry\10315.jpg,2
ea1e4eac543970a7,data\train\surprise\18125.jpg,2
ea1e4eac543970a7,data\train\surprise\27290.jpg,2
ea3521b5b017a3ce,data\train\neutral\29969.jpg,2
ea3521b5b017a3ce,data\train\neutral\937.jpg,2
ea4c73b7a1284c73,data\train\surprise\11393.jpg,2
ea4c73b7a1284c73,data\train\surprise\30935.jpg,2
ea4f1b22fc3078aa,data\train\surprise\21411.jpg,2
ea4f1b22fc3078aa,data\train\surprise\30427.jpg,2
ea52a58a947d239e,data\train\angry\22024.jpg,2
ea52a58a947d239e,data\train\angry\30302.jpg,2
ea52ad8a9479239e,data\train\angry\10548.jpg,2
ea52ad8a9479239e,data\train\angry\9176.jpg,2
ea542bce662c4c67,data\train\fear\10319.jpg,2
ea542bce662c4c67,data\train\fear\14621.jpg,2
ea592ecf2a3c3588,data\train\surprise\31047.jpg,2
ea592ecf2a3c3588,data\train\surprise\4158.jpg,2
ea5b2ece28393139,data\train\surprise\20955.jpg,2
ea5b2ece28393139,data\train\surprise\34330.jpg,2
ea5f2a6e18347163,data\train\surprise\18515.jpg,2
ea5f2a6e18347163,data\train\surprise\35540.jpg,2
ea628d8d959893b5,data\train\sad\12843.jpg,2
ea628d8d959893b5,data\train\sad\24744.jpg,2
ea6624b5a531e6a5,data\train\surprise\20077.jpg,2
ea6624b5a531e6a5,data\train\surprise\30949.jpg,2
ea81ab25f62d7186,data\train\neutral\22564.jpg,2
ea81ab25f62d7186,data\train\neutral\9998.jpg,2
ea89f686d92459a6,data\train\surprise\24127.jpg,2
ea89f686d92459a6,data\train\surprise\35288.jpg,2
ea8fea865529e461,data\train\fear\28967.jpg,2
ea8fea865529e461,data\train\fear\4367.jpg,2
ea91bbc4187e6983,data\train\disgust\22118.jpg,2
ea91bbc4187e6983,data\train\disgust\34958.jpg,2
ea9933a6d8395833,data\train\surprise\18241.jpg,2
ea9933a6d8395833,data\train\surprise\20449.jpg,2
ead8ab86d7296825,data\train\surprise\15876.jpg,2
ead8ab86d7296825,data\train\surprise\29180.jpg,2
eadd0aa3ec288de2,data\train\surprise\11372.jpg,2
eadd0aa3ec288de2,data\train\surprise\22812.jpg,2
eb0a06864f397b96,data\train\angry\16355.jpg,2
eb0a06864f397b96,data\train\neutral\3014.jpg,2
eb4b6f26b7301053,data\train\surprise\11631.jpg,2
eb4b6f26b7301053,data\train\surprise\27812.jpg,2
eb8f66e64c250875,data\train\surprise\17759.jpg,2
eb8f66e64c250875,data\train\surprise\21895.jpg,2
eba496e3128d18db,data\train\surprise\11364.jpg,2
eba496e3128d18db,data\train\surprise\16707.jpg,2
ec4a758a963c7cc1,data\train\sad\28665.jpg,2
ec4a758a963c7cc1,data\train\sad\28750.jpg,2
ec5b99a5a26836c9,data\train\happy\11921.jpg,2
ec5b99a5a26836c9,data\train\happy\15151.jpg,2
ecc8d285547f1897,data\train\angry\1564.jpg,2
ecc8d285547f1897,data\train\angry\20539.jpg,2
eccb03805f217cb7,data\train\surprise\8078.jpg,2
eccb03805f217cb7,data\test\surprise\3675.jpg,2
eccf3ace38745830,data\train\fear\21572.jpg,2
eccf3ace38745830,data\train\fear\9483.jpg,2
ecd1aec6b42b5066,data\train\surprise\24040.jpg,2
ecd1aec6b42b5066,data\train\surprise\34816.jpg,2
ecdac3849879caa3,data\train\sad\31894.jpg,2
ecdac3849879caa3,data\test\sad\19303.jpg,2
ecf053c2981d66e3,data\train\sad\24698.jpg,2
ecf053c2981d66e3,data\train\sad\27495.jpg,2
ed8907805e1578df,data\train\surprise\19203.jpg,2
ed8907805e1578df,data\train\surprise\19781.jpg,2
ee3c55e3d1d0981c,data\train\fear\21453.jpg,2
ee3c55e3d1d0981c,data\train\fear\5065.jpg,2
ee6f2e66046438b3,data\train\surprise\6199.jpg,2
ee6f2e66046438b3,data\train\surprise\8895.jpg,2
eed827e215e826a9,data\train\angry\13892.jpg,2
eed827e215e826a9,data\train\fear\6777.jpg,2
eedd01ea542eaa15,data\train\neutral\2433.jpg,2
eedd01ea542eaa15,data\train\sad\29114.jpg,2
ef0b4f2237b03e90,data\train\surprise\12201.jpg,2
ef0b4f2237b03e90,data\train\surprise\27702.jpg,2
ef1f58743a30688d,data\train\happy\14888.jpg,2
ef1f58743a30688d,data\train\happy\23316.jpg,2
ef4bd092847c21dd,data\train\surprise\18420.jpg,2
ef4bd092847c21dd,data\train\surprise\34738.jpg,2
efda02ea16797c01,data\train\surprise\22680.jpg,2
efda02ea16797c01,data\train\surprise\27490.jpg,2
f0586322a725dcd7,data\train\surprise\26427.jpg,2
f0586322a725dcd7,data\train\surprise\4739.jpg,2
f24bad3ca430f4e8,data\train\happy\23552.jpg,2
f24bad3ca430f4e8,data\train\happy\3813.jpg,2
f4997f86c87b00a5,data\train\happy\16693.jpg,2
f4997f86c87b00a5,data\train\happy\34825.jpg,2
f4d9a685996a9827,data\train\surprise\18262.jpg,2
f4d9a685996a9827,data\test\surprise\276.jpg,2
f4fcd2828a2969f4,data\train\surprise\24620.jpg,2
f4fcd2828a2969f4,data\train\surprise\25852.jpg,2
f5502a62bfaabe80,data\train\neutral\23491.jpg,2
f5502a62bfaabe80,data\train\neutral\4867.jpg,2
f5548393cc393d92,data\train\surprise\28931.jpg,2
f5548393cc393d92,data\train\surprise\6182.jpg,2
f5a872a398345ce6,data\train\surprise\11111.jpg,2
f5a872a398345ce6,data\train\surprise\34706.jpg,2
f5da70ea8a718872,data\train\surprise\30108.jpg,2
f5da70ea8a718872,data\train\surprise\8008.jpg,2
f7686aa1ce216867,data\train\surprise\21781.jpg,2
f7686aa1ce216867,data\train\surprise\2352.jpg,2
f86e28d13eea2cc1,data\train\surprise\18093.jpg,2
f86e28d13eea2cc1,data\train\surprise\29886.jpg,2
f89d47b2922869e6,data\train\fear\20255.jpg,2
f89d47b2922869e6,data\train\fear\2297.jpg,2
f8d10af283ea0bab,data\train\fear\10695.jpg,2
f8d10af283ea0bab,data\train\fear\599.jpg,2
fa005eaa152c7d4f,data\train\neutral\11123.jpg,2
fa005eaa152c7d4f,data\train\neutral\605.jpg,2
fa03a81481fee5ae,data\train\neutral\14573.jpg,2
fa03a81481fee5ae,data\train\neutral\27551.jpg,2
fa2a29f0c16725b5,data\train\surprise\19774.jpg,2
fa2a29f0c16725b5,data\train\surprise\34817.jpg,2
fa4d72afa0287871,data\train\surprise\12385.jpg,2
fa4d72afa0287871,data\train\surprise\27853.jpg,2
fa5a48eae861e925,data\train\surprise\15607.jpg,2
fa5a48eae861e925,data\train\surprise\28475.jpg,2
fa5b6828233267b9,data\train\surprise\16620.jpg,2
